AIRLINE,FROM_JFK,TO JFK,SCHEDULED_DEPARTURE_TIME,FEDERAL_HOLIDAY,STATE_HOLIDAY,WEEKEND,LONG_WEEKEND,WIND_DIRECTION,WIND SPEED ,ALTIMETER,0.0slp,t0.0pc,VISIBILITY,DEPARTURE_TIME,SCHEDULED_ARRIVAL,ARRIVAL_TIME,SCHEDULED_TIME,ELAPSED_TIME,DEPARTURE_DELAY,ARRIVAL_DELAY,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,CANCELLED
UA,SFO,JFK,0.45,1,,,,250,12,30.17,1021.7,1.1,10,0.46,0.81,0.83,330,345,9,24,24,0,0,0,0,0
AA,JFK,MIA,0.45,1,,,,250,12,30.17,1021.7,1.1,10,0.46,0.58,0.58,184,174,4,-6,0,0,0,0,0,0
B6,SAV,JFK,0.45,1,,,,250,12,30.17,1021.7,1.1,10,0.45,0.54,0.53,118,104,-1,-15,0,0,0,0,0,0
DL,JFK,SLC,0.45,1,,,,250,12,30.17,1021.7,1.1,10,0.46,0.59,0.57,321,287,5,-29,0,0,0,0,0,0
AA,MCO,JFK,0.45,1,,,,250,12,30.17,1021.7,1.1,10,0.53,0.56,0.63,150,141,111,102,0,0,0,102,0,0
B6,JFK,PWM,0.46,1,,,,250,12,30.17,1021.7,1.1,10,0.46,0.51,0.50,69,66,-3,-6,0,0,0,0,0,0
MQ,DCA,JFK,0.46,1,,,,250,12,30.17,1021.7,1.1,10,0.46,0.51,0.50,73,58,4,-11,0,0,0,0,0,0
AA,JFK,LAX,0.46,1,,,,250,12,30.17,1021.7,1.1,10,0.45,0.60,0.59,380,378,-5,-7,0,0,0,0,0,0
B6,LAX,JFK,0.46,1,,,,250,12,30.17,1021.7,1.1,10,0.45,0.80,0.80,318,323,-6,-1,0,0,0,0,0,0
DL,FLL,JFK,0.46,1,,,,250,12,30.17,1021.7,1.1,10,0.45,0.58,0.57,174,174,-8,-8,0,0,0,0,0,0
B6,BTV,JFK,0.46,1,,,,250,12,30.17,1021.7,1.1,10,0.45,0.52,0.49,78,62,-15,-31,0,0,0,0,0,0
B6,BQN,JFK,0.46,1,,,,250,12,30.17,1021.7,1.1,10,0.46,0.58,0.59,231,237,1,7,0,0,0,0,0,0
MQ,JFK,DCA,0.47,1,,,,250,12,30.17,1021.7,1.1,10,0.46,0.52,0.51,73,72,-6,-7,0,0,0,0,0,0
B6,MCO,JFK,0.47,1,,,,250,12,30.17,1021.7,1.1,10,0.47,0.57,0.58,150,146,9,5,0,0,0,0,0,0
AA,LAX,JFK,0.47,1,,,,250,12,30.17,1021.7,1.1,10,0.47,0.83,0.82,335,321,-1,-15,0,0,0,0,0,0
DL,JFK,FLL,0.47,1,,,,250,12,30.17,1021.7,1.1,10,0.47,0.60,0.59,192,175,0,-17,0,0,0,0,0,0
B6,BUF,JFK,0.47,1,,,,250,12,30.17,1021.7,1.1,10,0.47,0.52,0.51,76,65,-5,-16,0,0,0,0,0,0
B6,JFK,LAX,0.47,1,,,,250,12,30.17,1021.7,1.1,10,0.49,0.61,0.63,375,386,21,32,11,0,21,0,0,0
B6,TPA,JFK,0.47,1,,,,250,12,30.17,1021.7,1.1,10,0.47,0.58,0.57,153,148,-7,-12,0,0,0,0,0,0
B6,JAX,JFK,0.47,1,,,,250,12,30.17,1021.7,1.1,10,0.46,0.56,0.56,129,136,-13,-6,0,0,0,0,0,0
B6,ROC,JFK,0.48,1,,,,250,12,30.17,1021.7,1.1,10,0.47,0.53,0.52,77,66,-3,-14,0,0,0,0,0,0
UA,JFK,LAX,0.48,1,,,,250,12,30.17,1021.7,1.1,10,0.48,0.62,0.61,378,377,-4,-5,0,0,0,0,0,0
VX,JFK,LAX,0.48,1,,,,250,12,30.17,1021.7,1.1,10,0.48,0.61,0.62,375,379,-1,3,0,0,0,0,0,0
DL,JFK,LAX,0.48,1,,,,250,12,30.17,1021.7,1.1,10,0.48,0.62,0.63,385,391,0,6,0,0,0,0,0,0
B6,SRQ,JFK,0.48,1,,,,250,12,30.17,1021.7,1.1,10,0.48,0.59,0.58,156,147,-1,-10,0,0,0,0,0,0
B6,SYR,JFK,0.49,1,,,,250,12,30.17,1021.7,1.1,10,0.48,0.53,0.53,70,67,-5,-8,0,0,0,0,0,0
DL,LAX,JFK,0.49,1,,,,250,12,30.17,1021.7,1.1,10,0.49,0.83,0.83,320,315,-1,-6,0,0,0,0,0,0
DL,JFK,MCO,0.49,1,,,,250,12,30.17,1021.7,1.1,10,0.48,0.61,0.61,178,180,-2,0,0,0,0,0,0,0
B6,SJU,JFK,0.49,1,,,,250,12,30.17,1021.7,1.1,10,0.49,0.61,0.61,240,245,-4,1,0,0,0,0,0,0
DL,TPA,JFK,0.49,1,,,,250,12,30.17,1021.7,1.1,10,0.49,0.60,0.59,159,149,-3,-13,0,0,0,0,0,0
AA,SJU,JFK,0.49,1,,,,250,12,30.17,1021.7,1.1,10,0.49,0.62,0.62,245,247,-9,-7,0,0,0,0,0,0
AA,JFK,MCO,0.50,1,,,,240,23,30.12,1019.9,2.2,10,0.49,0.61,0.62,165,183,-5,13,0,0,0,0,0,0
DL,MSY,JFK,0.50,1,,,,240,23,30.12,1019.9,2.2,10,0.49,0.67,0.64,183,155,-6,-34,0,0,0,0,0,0
DL,LAS,JFK,0.50,1,,,,240,23,30.12,1019.9,2.2,10,0.50,0.83,0.82,290,284,-6,-12,0,0,0,0,0,0
US,JFK,CLT,0.50,1,,,,240,23,30.12,1019.9,2.2,10,0.50,0.58,0.58,119,116,-4,-7,0,0,0,0,0,0
B6,SFO,JFK,0.50,1,,,,240,23,30.12,1019.9,2.2,10,0.50,0.85,0.87,330,347,6,23,17,0,6,0,0,0
DL,JFK,ATL,0.50,1,,,,240,23,30.12,1019.9,2.2,10,0.52,0.61,0.61,157,127,28,-2,0,0,0,0,0,0
DL,JFK,SJU,0.50,1,,,,240,23,30.12,1019.9,2.2,10,0.50,0.70,0.67,223,193,-6,-36,0,0,0,0,0,0
B6,FLL,JFK,0.50,1,,,,240,23,30.12,1019.9,2.2,10,0.50,0.62,0.61,174,157,-1,-18,0,0,0,0,0,0
B6,JFK,PBI,0.50,1,,,,240,23,30.12,1019.9,2.2,10,0.51,0.63,0.63,178,167,14,3,0,0,0,0,0,0
B6,JFK,RSW,0.50,1,,,,240,23,30.12,1019.9,2.2,10,0.52,0.64,0.65,193,183,26,16,0,0,7,9,0,0
DL,PBI,JFK,0.50,1,,,,240,23,30.12,1019.9,2.2,10,0.50,0.62,0.62,162,173,0,11,0,0,0,0,0,0
B6,JFK,SYR,0.50,1,,,,240,23,30.12,1019.9,2.2,10,0.51,0.55,0.56,69,68,13,12,0,0,0,0,0,0
B6,BOS,JFK,0.51,1,,,,240,23,30.12,1019.9,2.2,10,0.50,0.56,0.55,73,71,-6,-8,0,0,0,0,0,0
DL,RSW,JFK,0.51,1,,,,240,23,30.12,1019.9,2.2,10,0.50,0.62,0.62,170,167,-10,-13,0,0,0,0,0,0
DL,ATL,JFK,0.51,1,,,,240,23,30.12,1019.9,2.2,10,0.51,0.60,0.59,137,119,3,-15,0,0,0,0,0,0
DL,SEA,JFK,0.51,1,,,,240,23,30.12,1019.9,2.2,10,0.51,0.85,0.84,309,288,1,-20,0,0,0,0,0,0
B6,JFK,FLL,0.51,1,,,,240,23,30.12,1019.9,2.2,10,0.51,0.64,0.63,184,175,0,-9,0,0,0,0,0,0
AA,LAX,JFK,0.51,1,,,,240,23,30.12,1019.9,2.2,10,0.51,0.87,0.86,330,319,-6,-17,0,0,0,0,0,0
B6,HOU,JFK,0.51,1,,,,240,23,30.12,1019.9,2.2,10,0.51,0.69,0.68,197,183,-5,-19,0,0,0,0,0,0
DL,JFK,MSP,0.51,1,,,,240,23,30.12,1019.9,2.2,10,0.53,0.61,0.62,197,197,18,18,0,0,18,0,0,0
B6,TPA,JFK,0.52,1,,,,240,23,30.12,1019.9,2.2,10,0.52,0.62,0.62,154,155,-1,0,0,0,0,0,0,0
MQ,BNA,JFK,0.52,1,,,,240,23,30.12,1019.9,2.2,10,0.52,0.66,0.65,145,125,10,-10,0,0,0,0,0,0
AA,JFK,LAX,0.52,1,,,,240,23,30.12,1019.9,2.2,10,0.52,0.66,0.66,380,382,-4,-2,0,0,0,0,0,0
DL,FLL,JFK,0.52,1,,,,240,23,30.12,1019.9,2.2,10,0.53,0.65,0.65,178,168,13,3,0,0,0,0,0,0
MQ,JFK,RDU,0.52,1,,,,240,23,30.12,1019.9,2.2,10,0.52,0.59,0.58,98,86,0,-12,0,0,0,0,0,0
DL,MIA,JFK,0.53,1,,,,240,23,30.12,1019.9,2.2,10,0.53,0.65,0.64,178,159,1,-18,0,0,0,0,0,0
AA,SFO,JFK,0.53,1,,,,240,23,30.12,1019.9,2.2,10,0.55,0.89,0.91,330,333,31,34,3,0,0,31,0,0
B6,PWM,JFK,0.53,1,,,,240,23,30.12,1019.9,2.2,10,0.53,0.58,0.58,77,67,-1,-11,0,0,0,0,0,0
B6,JFK,MCO,0.53,1,,,,240,23,30.12,1019.9,2.2,10,0.53,0.65,0.65,176,175,-3,-4,0,0,0,0,0,0
B6,LAX,JFK,0.53,1,,,,240,23,30.12,1019.9,2.2,10,0.53,0.88,0.88,317,322,-5,0,0,0,0,0,0,0
MQ,CMH,JFK,0.53,1,,,,240,23,30.12,1019.9,2.2,10,0.56,0.60,0.63,105,104,35,34,0,0,14,20,0,0
MQ,IND,JFK,0.53,1,,,,240,23,30.12,1019.9,2.2,10,0.54,0.62,0.62,125,108,17,0,0,0,0,0,0,0
AA,JFK,BOS,0.54,1,,,,240,20,30.07,1018.3,3.3,10,0.55,0.58,0.59,60,60,11,11,0,0,0,0,0,0
AA,ORD,JFK,0.54,1,,,,240,20,30.07,1018.3,3.3,10,0.54,0.67,0.66,130,112,-3,-21,0,0,0,0,0,0
B6,AUS,JFK,0.54,1,,,,240,20,30.07,1018.3,3.3,10,0.55,0.73,0.73,211,205,12,6,0,0,0,0,0,0
DL,LAX,JFK,0.54,1,,,,240,20,30.07,1018.3,3.3,10,0.54,0.89,0.87,320,302,-2,-20,0,0,0,0,0,0
MQ,CLE,JFK,0.54,1,,,,240,20,30.07,1018.3,3.3,10,0.54,0.60,0.59,95,78,3,-14,0,0,0,0,0,0
MQ,CVG,JFK,0.54,1,,,,240,20,30.07,1018.3,3.3,10,0.53,0.62,0.61,115,104,-7,-18,0,0,0,0,0,0
MQ,DCA,JFK,0.54,1,,,,240,20,30.07,1018.3,3.3,10,0.54,0.59,0.58,78,62,-2,-18,0,0,0,0,0,0
DL,SJU,JFK,0.54,1,,,,240,20,30.07,1018.3,3.3,10,0.89,0.67,0.02,244,245,511,512,1,0,511,0,0,0
B6,JFK,BOS,0.54,1,,,,240,20,30.07,1018.3,3.3,10,0.54,0.59,0.58,65,62,-2,-5,0,0,0,0,0,0
VX,JFK,LAX,0.54,1,,,,240,20,30.07,1018.3,3.3,10,0.54,0.68,0.68,379,381,-1,1,0,0,0,0,0,0
DL,JFK,SFO,0.54,1,,,,240,20,30.07,1018.3,3.3,10,0.54,0.69,0.69,397,388,0,-9,0,0,0,0,0,0
DL,MCO,JFK,0.54,1,,,,240,20,30.07,1018.3,3.3,10,0.57,0.65,0.66,155,136,37,18,0,0,7,11,0,0
UA,LAX,JFK,0.54,1,,,,240,20,30.07,1018.3,3.3,10,0.54,0.89,0.90,313,334,0,21,21,0,0,0,0,0
AA,MIA,JFK,0.55,1,,,,240,20,30.07,1018.3,3.3,10,0.54,0.67,0.65,177,161,-5,-21,0,0,0,0,0,0
B6,RSW,JFK,0.55,1,,,,240,20,30.07,1018.3,3.3,10,0.56,0.66,0.67,162,152,26,16,0,0,16,0,0,0
MQ,JFK,DCA,0.55,1,,,,240,20,30.07,1018.3,3.3,10,0.54,0.60,0.60,78,86,-6,2,0,0,0,0,0,0
B6,SJU,JFK,0.55,1,,,,240,20,30.07,1018.3,3.3,10,0.54,0.67,0.67,243,245,-11,-9,0,0,0,0,0,0
B6,JFK,PBI,0.55,1,,,,240,20,30.07,1018.3,3.3,10,0.55,0.67,0.66,181,166,-4,-19,0,0,0,0,0,0
B6,PBI,JFK,0.55,1,,,,240,20,30.07,1018.3,3.3,10,0.57,0.66,0.67,162,155,22,15,0,0,12,3,0,0
DL,JFK,SLC,0.55,1,,,,240,20,30.07,1018.3,3.3,10,0.55,0.70,0.69,326,321,-9,-14,0,0,0,0,0,0
B6,SAN,JFK,0.56,1,,,,240,20,30.07,1018.3,3.3,10,0.56,0.90,0.88,306,282,-2,-26,0,0,0,0,0,0
US,CLT,JFK,0.56,1,,,,240,20,30.07,1018.3,3.3,10,0.56,0.64,0.63,115,99,-3,-19,0,0,0,0,0,0
UA,SFO,JFK,0.56,1,,,,240,20,30.07,1018.3,3.3,10,0.56,0.91,0.91,330,333,-1,2,0,0,0,0,0,0
MQ,ORF,JFK,0.56,1,,,,240,20,30.07,1018.3,3.3,10,0.56,0.62,0.60,85,69,-4,-20,0,0,0,0,0,0
B6,JFK,BTV,0.56,1,,,,240,20,30.07,1018.3,3.3,10,0.56,0.61,0.60,74,62,-6,-18,0,0,0,0,0,0
B6,JFK,BUF,0.56,1,,,,240,20,30.07,1018.3,3.3,10,0.56,0.62,0.61,85,78,-8,-15,0,0,0,0,0,0
US,JFK,PHX,0.56,1,,,,240,20,30.07,1018.3,3.3,10,0.58,0.71,0.73,338,340,24,26,2,0,24,0,0,0
AA,LAX,JFK,0.56,1,,,,240,20,30.07,1018.3,3.3,10,0.56,0.91,0.91,325,319,-2,-8,0,0,0,0,0,0
B6,JFK,FLL,0.56,1,,,,240,20,30.07,1018.3,3.3,10,0.56,0.69,0.68,186,177,-3,-12,0,0,0,0,0,0
VX,LAX,JFK,0.57,1,,,,240,20,30.07,1018.3,3.3,10,0.57,0.92,0.90,320,298,-5,-27,0,0,0,0,0,0
B6,LAS,JFK,0.57,1,,,,240,20,30.07,1018.3,3.3,10,0.57,0.90,0.88,290,274,-1,-17,0,0,0,0,0,0
US,PHX,JFK,0.57,1,,,,240,20,30.07,1018.3,3.3,10,0.57,0.85,0.83,285,258,-3,-30,0,0,0,0,0,0
VX,SFO,JFK,0.57,1,,,,240,20,30.07,1018.3,3.3,10,0.57,0.93,0.93,330,341,-3,8,0,0,0,0,0,0
B6,SYR,JFK,0.58,1,,,,240,20,30.07,1018.3,3.3,10,0.58,0.63,0.64,78,74,10,6,0,0,0,0,0,0
DL,SLC,JFK,0.58,1,,,,240,15,30.04,1017.2,3.9,10,0.59,0.85,0.85,264,254,14,4,0,0,0,0,0,0
B6,MCO,JFK,0.58,1,,,,240,15,30.04,1017.2,3.9,10,0.58,0.69,0.68,152,136,0,-16,0,0,0,0,0,0
B6,JFK,BOS,0.58,1,,,,240,15,30.04,1017.2,3.9,10,0.58,0.63,0.62,66,56,-2,-12,0,0,0,0,0,0
B6,JFK,LGB,0.58,1,,,,240,15,30.04,1017.2,3.9,10,0.58,0.72,0.71,380,370,-2,-12,0,0,0,0,0,0
B6,JFK,CHS,0.58,1,,,,240,15,30.04,1017.2,3.9,10,0.58,0.68,0.67,133,121,-2,-14,0,0,0,0,0,0
AA,STT,JFK,0.58,1,,,,240,15,30.04,1017.2,3.9,10,0.57,0.73,0.72,265,272,-20,-13,0,0,0,0,0,0
UA,JFK,SFO,0.59,1,,,,240,15,30.04,1017.2,3.9,10,0.59,0.74,0.73,398,384,1,-13,0,0,0,0,0,0
DL,LAX,JFK,0.59,1,,,,240,15,30.04,1017.2,3.9,10,0.58,0.93,0.92,318,303,-4,-19,0,0,0,0,0,0
B6,LAX,JFK,0.59,1,,,,240,15,30.04,1017.2,3.9,10,0.59,0.93,0.94,310,336,-7,19,19,0,0,0,0,0
B6,JFK,HOU,0.59,1,,,,240,15,30.04,1017.2,3.9,10,0.59,0.72,0.72,252,241,-1,-12,0,0,0,0,0,0
AA,LAX,JFK,0.59,1,,,,240,15,30.04,1017.2,3.9,10,0.60,0.94,0.94,325,315,9,-1,0,0,0,0,0,0
US,CLT,JFK,0.60,1,,,,240,15,30.04,1017.2,3.9,10,0.62,0.67,0.68,106,93,27,14,0,0,0,0,0,0
AA,JFK,MIA,0.60,1,,,,240,15,30.04,1017.2,3.9,10,0.59,0.74,0.72,201,178,-4,-27,0,0,0,0,0,0
B6,JFK,ROC,0.60,1,,,,240,15,30.04,1017.2,3.9,10,0.60,0.66,0.67,84,91,-2,5,0,0,0,0,0,0
B6,JFK,FLL,0.60,1,,,,240,15,30.04,1017.2,3.9,10,0.60,0.74,0.73,193,184,-1,-10,0,0,0,0,0,0
B6,JFK,MCO,0.60,1,,,,240,15,30.04,1017.2,3.9,10,0.61,0.73,0.74,179,188,8,17,9,0,8,0,0,0
UA,JFK,LAX,0.60,1,,,,240,15,30.04,1017.2,3.9,10,0.60,0.75,0.73,385,358,-4,-31,0,0,0,0,0,0
DL,JFK,SJU,0.60,1,,,,240,15,30.04,1017.2,3.9,10,0.60,0.81,0.78,231,196,-5,-40,0,0,0,0,0,0
DL,STT,JFK,0.60,1,,,,240,15,30.04,1017.2,3.9,10,0.61,0.74,0.75,257,263,14,20,6,0,14,0,0,0
B6,RSW,JFK,0.60,1,,,,240,15,30.04,1017.2,3.9,10,0.61,0.72,0.72,166,155,7,-4,0,0,0,0,0,0
B6,BOS,JFK,0.61,1,,,,240,15,30.04,1017.2,3.9,10,0.60,0.66,0.65,76,59,-2,-19,0,0,0,0,0,0
AA,SJU,JFK,0.61,1,,,,240,15,30.04,1017.2,3.9,10,0.60,0.75,0.73,261,247,-10,-24,0,0,0,0,0,0
AA,BOS,JFK,0.61,1,,,,240,15,30.04,1017.2,3.9,10,0.61,0.67,0.67,80,79,2,1,0,0,0,0,0,0
B6,JFK,TPA,0.61,1,,,,240,15,30.04,1017.2,3.9,10,0.61,0.74,0.73,187,180,-2,-9,0,0,0,0,0,0
B6,FLL,JFK,0.61,1,,,,240,15,30.04,1017.2,3.9,10,0.61,0.73,0.74,171,184,5,18,13,0,5,0,0,0
MQ,RDU,JFK,0.61,1,,,,240,15,30.04,1017.2,3.9,10,0.61,0.68,0.67,100,85,-4,-19,0,0,0,0,0,0
VX,LAX,JFK,0.61,1,,,,240,15,30.04,1017.2,3.9,10,0.62,0.96,0.94,320,291,1,-28,0,0,0,0,0,0
AA,JFK,LAX,0.61,1,,,,240,15,30.04,1017.2,3.9,10,0.61,0.76,0.75,390,389,-7,-8,0,0,0,0,0,0
B6,JFK,MSY,0.61,1,,,,240,15,30.04,1017.2,3.9,10,0.61,0.72,0.72,216,219,-4,-1,0,0,0,0,0,0
MQ,BWI,JFK,0.62,1,,,,240,15,30.04,1017.2,3.9,10,0.00,0.68,0.00,85,0,0,0,0,0,0,0,0,1
DL,SJU,JFK,0.62,1,,,,240,17,30.02,1016.6,4.4,10,0.62,0.75,0.75,249,252,-8,-5,0,0,0,0,0,0
AA,JFK,MCO,0.62,1,,,,240,17,30.02,1016.6,4.4,10,0.62,0.75,0.74,175,173,-5,-7,0,0,0,0,0,0
B6,JFK,JAX,0.62,1,,,,240,17,30.02,1016.6,4.4,10,0.62,0.74,0.73,168,163,-4,-9,0,0,0,0,0,0
B6,JFK,SJU,0.62,1,,,,240,17,30.02,1016.6,4.4,10,0.62,0.83,0.82,235,223,-2,-14,0,0,0,0,0,0
B6,JFK,SAV,0.62,1,,,,240,17,30.02,1016.6,4.4,10,0.62,0.73,0.72,146,139,0,-7,0,0,0,0,0,0
MQ,JFK,RDU,0.62,1,,,,240,17,30.02,1016.6,4.4,10,0.62,0.70,0.69,108,101,-7,-14,0,0,0,0,0,0
AA,SFO,JFK,0.63,1,,,,240,17,30.02,1016.6,4.4,10,0.63,0.98,0.98,325,328,3,6,0,0,0,0,0,0
AA,MIA,JFK,0.63,1,,,,240,17,30.02,1016.6,4.4,10,0.63,0.76,0.75,184,173,1,-10,0,0,0,0,0,0
MQ,DCA,JFK,0.63,1,,,,240,17,30.02,1016.6,4.4,10,0.63,0.69,0.67,85,61,-1,-25,0,0,0,0,0,0
MQ,JFK,CLE,0.63,1,,,,240,17,30.02,1016.6,4.4,10,0.65,0.71,0.72,118,108,24,14,0,0,0,0,0,0
MQ,JFK,CVG,0.63,1,,,,240,17,30.02,1016.6,4.4,10,0.66,0.73,0.75,138,126,39,27,0,0,27,0,0,0
UA,SFO,JFK,0.64,1,,,,240,17,30.02,1016.6,4.4,10,0.64,0.99,0.99,326,319,5,-2,0,0,0,0,0,0
UA,JFK,SFO,0.64,1,,,,240,17,30.02,1016.6,4.4,10,0.63,0.79,0.78,396,390,-1,-7,0,0,0,0,0,0
AA,LAX,JFK,0.64,1,,,,240,17,30.02,1016.6,4.4,10,0.63,0.98,0.98,320,317,-3,-6,0,0,0,0,0,0
B6,FLL,JFK,0.64,1,,,,240,17,30.02,1016.6,4.4,10,0.63,0.75,0.75,171,180,-8,1,0,0,0,0,0,0
DL,SLC,JFK,0.64,1,,,,240,17,30.02,1016.6,4.4,10,0.64,0.90,0.91,258,273,1,16,16,0,0,0,0,0
DL,SFO,JFK,0.64,1,,,,240,17,30.02,1016.6,4.4,10,0.63,0.98,0.97,319,313,-6,-12,0,0,0,0,0,0
DL,MSP,JFK,0.64,1,,,,240,17,30.02,1016.6,4.4,10,0.65,0.79,0.80,162,155,22,15,0,0,10,5,0,0
DL,JFK,MCO,0.64,1,,,,240,17,30.02,1016.6,4.4,10,0.64,0.77,0.77,190,189,-7,-8,0,0,0,0,0,0
DL,MCO,JFK,0.64,1,,,,240,17,30.02,1016.6,4.4,10,0.64,0.75,0.75,160,160,-6,-6,0,0,0,0,0,0
B6,BTV,JFK,0.64,1,,,,240,17,30.02,1016.6,4.4,10,0.64,0.71,0.70,93,85,-10,-18,0,0,0,0,0,0
B6,JFK,MCO,0.65,1,,,,240,17,30.02,1016.6,4.4,10,0.65,0.77,0.78,186,194,7,15,8,0,7,0,0,0
AA,JFK,SFO,0.65,1,,,,240,17,30.02,1016.6,4.4,10,0.64,0.80,0.78,400,386,-6,-20,0,0,0,0,0,0
DL,JFK,LAX,0.65,1,,,,240,17,30.02,1016.6,4.4,10,0.66,0.80,0.78,395,353,15,-27,0,0,0,0,0,0
DL,JFK,FLL,0.65,1,,,,240,17,30.02,1016.6,4.4,10,0.64,0.79,0.76,202,168,-7,-41,0,0,0,0,0,0
MQ,JFK,CMH,0.65,1,,,,240,17,30.02,1016.6,4.4,10,0.64,0.73,0.72,118,109,-6,-15,0,0,0,0,0,0
MQ,JFK,IND,0.65,1,,,,240,17,30.02,1016.6,4.4,10,0.64,0.75,0.75,153,155,-5,-3,0,0,0,0,0,0
MQ,JFK,ORF,0.65,1,,,,240,17,30.02,1016.6,4.4,10,0.64,0.71,0.70,88,84,-7,-11,0,0,0,0,0,0
B6,BUF,JFK,0.65,1,,,,240,17,30.02,1016.6,4.4,10,0.64,0.71,0.70,89,77,-3,-15,0,0,0,0,0,0
DL,JFK,ATL,0.65,1,,,,240,17,30.02,1016.6,4.4,10,0.66,0.76,0.76,165,143,19,-3,0,0,0,0,0,0
DL,FLL,JFK,0.65,1,,,,240,17,30.02,1016.6,4.4,10,0.65,0.78,0.77,177,166,0,-11,0,0,0,0,0,0
AA,JFK,DCA,0.66,1,,,,240,17,30.02,1016.6,4.4,10,0.66,0.72,0.72,85,82,3,0,0,0,0,0,0,0
AA,JFK,BOS,0.66,1,,,,240,17,30.02,1016.6,4.4,10,0.68,0.71,0.73,75,71,39,35,0,0,24,11,0,0
B6,LAX,JFK,0.66,1,,,,240,17,30.02,1016.6,4.4,10,0.68,1.00,0.01,309,296,30,17,0,0,5,12,0,0
B6,JFK,RSW,0.66,1,,,,240,17,30.02,1016.6,4.4,10,0.67,0.80,0.80,204,189,23,8,0,0,0,0,0,0
B6,JFK,FLL,0.66,1,,,,240,17,30.02,1016.6,4.4,10,0.68,0.79,0.80,199,172,30,3,0,0,0,0,0,0
B6,PBI,JFK,0.66,1,,,,240,17,30.02,1016.6,4.4,10,0.67,0.77,0.78,164,165,16,17,1,0,16,0,0,0
B6,SJU,JFK,0.66,1,,,,240,17,30.02,1016.6,4.4,10,0.65,0.79,0.80,247,276,-7,22,22,0,0,0,0,0
VX,LAX,JFK,0.66,1,,,,240,17,30.02,1016.6,4.4,10,0.66,1.00,0.99,309,293,1,-15,0,0,0,0,0,0
AA,MCO,JFK,0.66,1,,,,240,17,30.02,1016.6,4.4,10,0.66,0.77,0.77,155,169,-5,9,0,0,0,0,0,0
DL,JFK,SLC,0.66,1,,,,240,17,30.01,1016.2,3.9,10,0.66,0.81,0.79,329,311,-2,-20,0,0,0,0,0,0
B6,JFK,MCO,0.66,1,,,,240,17,30.01,1016.2,3.9,10,0.66,0.79,0.79,184,181,-4,-7,0,0,0,0,0,0
DL,LAX,JFK,0.67,1,,,,240,17,30.01,1016.2,3.9,10,0.67,0.01,0.00,313,298,8,-7,0,0,0,0,0,0
DL,JFK,MIA,0.67,1,,,,240,17,30.01,1016.2,3.9,10,0.66,0.81,0.79,203,177,-3,-29,0,0,0,0,0,0
AA,JFK,SJU,0.67,1,,,,240,17,30.01,1016.2,3.9,10,0.69,0.88,0.88,235,211,24,0,0,0,0,0,0,0
B6,JFK,LAX,0.67,1,,,,240,17,30.01,1016.2,3.9,10,0.67,0.82,0.79,388,357,-3,-34,0,0,0,0,0,0
AA,JFK,DFW,0.68,1,,,,240,17,30.01,1016.2,3.9,10,0.68,0.81,0.85,255,294,10,49,39,0,10,0,0,0
DL,ATL,JFK,0.68,1,,,,240,17,30.01,1016.2,3.9,10,0.68,0.77,0.78,140,139,8,7,0,0,0,0,0,0
DL,JFK,LAS,0.68,1,,,,240,17,30.01,1016.2,3.9,10,0.67,0.80,0.80,361,357,-4,-8,0,0,0,0,0,0
US,JFK,PHX,0.68,1,,,,240,17,30.01,1016.2,3.9,10,0.68,0.83,0.85,340,362,1,23,22,0,1,0,0,0
B6,TPA,JFK,0.68,1,,,,240,17,30.01,1016.2,3.9,10,0.69,0.79,0.80,156,159,6,9,0,0,0,0,0,0
DL,LAS,JFK,0.68,1,,,,240,17,30.01,1016.2,3.9,10,0.68,0.00,1.00,283,277,-2,-8,0,0,0,0,0,0
HA,HNL,JFK,0.68,1,,,,240,17,30.01,1016.2,3.9,10,0.69,0.29,0.29,570,566,7,3,0,0,0,0,0,0
B6,MCO,JFK,0.69,1,,,,240,17,30.01,1016.2,3.9,10,0.68,0.79,0.80,156,165,-1,8,0,0,0,0,0,0
B6,JFK,BUF,0.69,1,,,,240,17,30.01,1016.2,3.9,10,0.73,0.75,0.79,89,93,62,66,4,0,58,4,0,0
VX,JFK,SFO,0.69,1,,,,240,17,30.01,1016.2,3.9,10,0.69,0.84,0.85,400,411,-2,9,0,0,0,0,0,0
AA,JFK,LAX,0.69,1,,,,240,17,30.01,1016.2,3.9,10,0.69,0.83,0.83,390,382,-2,-10,0,0,0,0,0,0
AA,DFW,JFK,0.69,1,,,,240,17,30.01,1016.2,3.9,10,0.70,0.87,0.88,205,201,16,12,0,0,0,0,0,0
MQ,JFK,BWI,0.69,1,,,,240,17,30.01,1016.2,3.9,10,0.68,0.74,0.73,73,73,-5,-5,0,0,0,0,0,0
B6,JFK,BOS,0.69,1,,,,240,17,30.01,1016.2,3.9,10,0.68,0.74,0.73,74,72,-6,-8,0,0,0,0,0,0
US,PHX,JFK,0.69,1,,,,240,17,30.01,1016.2,3.9,10,0.69,0.97,0.95,277,256,0,-21,0,0,0,0,0,0
B6,JFK,SFO,0.69,1,,,,240,17,30.01,1016.2,3.9,10,0.69,0.84,0.83,401,382,-5,-24,0,0,0,0,0,0
